333,120,1,1,2,1,1,11,1,1,1,1,1508,3.1784,8,2
333,120,1,1,2,1,1,11,2,0,1,1,1234,3.0913,7,1
333,120,1,1,2,2,1,3,3,1,3,1,638,2.8048,4,3
333,120,1,1,2,2,0,3,4,0,3,1,517,2.7135,99,99
333,120,1,1,2,1,0,3,5,1,0,1,732,2.8645,99,99
333,120,1,1,2,1,1,3,6,0,1,1,663,2.8215,4,3
333,120,1,1,2,2,0,11,7,1,11,1,1010,3.0043,99,99
333,120,1,1,2,2,1,7,8,0,7,1,449,2.6522,3,4
333,120,1,1,2,1,1,7,9,1,1,1,1291,3.1109,6,2
333,120,1,1,2,1,0,7,10,0,0,1,921,2.9643,99,99
333,120,1,1,2,2,1,11,11,1,11,1,659,2.8189,9,3
333,120,1,1,2,2,0,7,12,0,7,1,586,2.7679,99,99
333,120,1,1,2,1,0,3,13,1,0,1,715,2.8543,99,99
333,120,1,1,2,1,1,7,14,0,1,1,1153,3.0618,5,2
333,120,1,1,2,2,0,7,15,1,7,1,740,2.8692,99,99
333,120,1,1,2,2,1,11,16,0,11,1,701,2.8457,5,2
333,120,1,1,2,1,0,11,17,1,0,1,1656,3.2191,99,99
333,120,1,1,2,1,0,7,18,0,0,1,2125,3.3274,99,99
333,120,1,1,2,2,1,3,19,1,3,1,1841,3.2651,2,2
333,120,1,1,2,2,0,11,20,0,11,1,1386,3.1418,99,99
333,120,1,1,2,1,0,11,21,1,0,1,2376,3.3758,99,99
333,120,1,1,2,1,1,3,22,0,1,1,911,2.9595,3,2
333,120,1,1,2,2,1,7,23,1,7,1,760,2.8808,3,4
333,120,1,1,2,2,0,3,24,0,3,1,1550,3.1903,99,99
